setting,output,output_pattern,rows,N_cal,label
medium/OBQA/Text,R,declaration_answer_text_without_letter,1,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/Text,reference,declaration_single_letter,1323,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/Text,reference,declaration_several_letters,40,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/Text,reference,bare_letter,1,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/Text,reference,leading_label_then_option_text,1,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/Text,reference,declaration_answer_text_without_letter,1,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,R,declaration_single_letter,1111,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,R,leading_label_then_option_text,157,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,R,bare_letter,73,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,R,declaration_several_letters,24,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,R,declaration_answer_text_without_letter,1,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,reference,declaration_single_letter,1250,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,reference,declaration_several_letters,80,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,reference,leading_label_then_option_text,36,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,R,declaration_single_letter,393,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,R,leading_label_then_option_text,35,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,R,bare_letter,12,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,R,declaration_several_letters,8,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,reference,declaration_single_letter,434,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,reference,declaration_several_letters,14,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,R,declaration_single_letter,393,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,R,leading_label_then_option_text,35,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,R,bare_letter,12,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,R,declaration_several_letters,8,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,reference,declaration_single_letter,360,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,reference,declaration_several_letters,54,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,reference,leading_label_then_option_text,34,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,R,declaration_single_letter,1364,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,R,declaration_several_letters,2,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,reference,declaration_single_letter,1295,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,reference,bare_letter,71,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,R,declaration_single_letter,1364,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,R,declaration_several_letters,2,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,reference,leading_label_then_option_text,795,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,reference,bare_letter,467,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,reference,declaration_single_letter,100,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,reference,declaration_several_letters,2,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,reference,answer_text_without_letter,2,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,R,declaration_single_letter,448,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,reference,declaration_single_letter,383,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,reference,bare_letter,65,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,R,declaration_single_letter,448,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,reference,leading_label_then_option_text,300,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,reference,bare_letter,141,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,reference,declaration_single_letter,6,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,reference,answer_text_without_letter,1,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,R,declaration_single_letter,1242,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,R,declaration_several_letters,124,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,reference,declaration_single_letter,1261,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/Text,reference,declaration_several_letters,105,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,R,declaration_single_letter,1242,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,R,declaration_several_letters,124,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,reference,declaration_single_letter,1171,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,reference,declaration_several_letters,181,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/OBQA/C2C,reference,repeated_declaration_same_letter,14,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,R,declaration_single_letter,355,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,R,declaration_several_letters,93,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,reference,declaration_single_letter,377,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/Text,reference,declaration_several_letters,71,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,R,declaration_single_letter,355,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,R,declaration_several_letters,93,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,reference,declaration_single_letter,359,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,reference,declaration_several_letters,87,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X1-Llama/ARC/C2C,reference,repeated_declaration_same_letter,2,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,R,declaration_single_letter,1276,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,R,declaration_several_letters,55,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,R,bare_letter,30,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,R,answer_text_without_letter,5,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,reference,declaration_single_letter,1273,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,reference,declaration_several_letters,87,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,reference,bare_letter,3,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,reference,leading_label_then_option_text,2,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/OBQA/Text,reference,answer_text_without_letter,1,1366,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,R,declaration_single_letter,387,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,R,declaration_several_letters,36,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,R,bare_letter,20,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,R,answer_text_without_letter,5,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,reference,declaration_single_letter,406,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,reference,declaration_several_letters,38,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,reference,bare_letter,2,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
X2-OLMo/ARC/Text,reference,answer_text_without_letter,2,448,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
