dataset,reference,id,group,q,route,policy_correct,reference_correct,policy_answer,reference_answer,policy_valid,reference_valid,policy_ms,reference_ms,latency_diff_policy_minus_reference_ms,net_saving_ms,accuracy_diff,policy_U,reference_U,delta_U,old_policy_ms,old_action_ms,old_probe_selector_ms,old_reference_ms,old_net_saving_ms,online_probe_selector_ms,policy_action_ms,policy_other_ms,reference_action_ms,reference_other_ms,reference_shift_ms,selected_action_shift_ms,online_control_shift_ms,saving_minus_component_ms,policy_historical_parsed_match,reference_historical_parsed_match,policy_historical_raw_match,reference_historical_raw_match,cold_first_request,policy_record_key,reference_record_key
obqa,T,9-892,9-892,0.8,R,1,1,C,C,True,True,264.7958481684327,989.5398658700287,-724.744017701596,724.744017701596,0,0.9895069562233154,0.9607875833281789,0.028719372895136396,328.1907580493494,285.720063,42.47069504934943,1210.246948,882.0561899506506,33.08836696669459,231.58743605017662,0.12004515156149864,989.4185981247574,0.12126774527132511,-220.70708212997124,-54.13262694982336,-9.262282931093338,-157.31217224905458,True,True,True,True,False,obqa|9-892|policy_T,obqa|9-892|reference_T
obqa,T,1683,1683,0.8,R,1,1,B,B,True,True,235.80466886051,712.5349920243025,-476.7303231637925,476.7303231637925,0,0.9906557873538634,0.9717644331833525,0.01889135417051085,286.37163899828795,245.168179,41.20345999828792,872.143451,585.7718120017121,33.17071101628244,202.51192897558212,0.12202886864542961,712.4163289554417,0.11866306886076927,-159.60845897569754,-42.656250024417886,-7.91072011336005,-109.04148883791959,True,True,True,True,False,obqa|1683|policy_T,obqa|1683|reference_T
obqa,T,11-744,11-744,0.8,R,1,1,C,C,True,True,232.2926688939333,978.7128828465939,-746.4202139526606,746.4202139526606,0,0.9907949570940534,0.9612166233135871,0.029578333780466252,286.83222226703214,245.103477,41.728745267032146,1196.110123,909.2779007329677,33.36687898263335,198.80426302552223,0.12152688577771187,978.5933990497142,0.11948379687964916,-217.39724015340607,-46.299213974477766,-8.240339398621082,-162.85768678030718,True,True,True,True,False,obqa|11-744|policy_T,obqa|11-744|reference_T
obqa,T,12-428,12-428,0.8,R,1,1,B,B,True,True,235.46511214226484,804.5948031358421,-569.1296909935772,569.1296909935772,0,0.9906692429406252,0.968116386453208,0.022552856487417266,288.9421599849869,245.050246,43.8919139849869,987.320888,698.378728015013,33.85363216511905,201.49241597391665,0.11906400322914124,804.4758499599993,0.118953175842762,-182.72608486415788,-43.55783002608334,-9.919217816638707,-129.2490370214358,True,True,True,True,False,obqa|12-428|policy_T,obqa|12-428|reference_T
obqa,T,10-443,10-443,0.8,T,1,1,A,A,True,True,818.8380349893123,788.223068928346,30.614966060966253,-30.614966060966253,0,0.9675519710501957,0.9687651478477983,-0.0012131767976025594,1004.0553168718394,961.672728,42.3825888718394,961.672728,-42.3825888718394,33.08390802703798,785.6358247809112,0.11830218136310577,788.1040961947292,0.11897273361682892,-173.44965907165397,-176.0369032190888,-9.180378663438319,11.76762281087315,True,True,True,True,False,obqa|10-443|policy_T,obqa|10-443|reference_T
obqa,T,14-676,14-676,0.8,R,1,1,B,B,True,True,231.85015004128218,743.248273152858,-511.39812311157584,511.39812311157584,0,0.9908124927530336,0.9705473604624745,0.020265132290559193,286.45787319842077,245.240075,41.217798198420766,911.672772,625.2148988015792,33.21029501967132,198.51159397512674,0.12826104648411274,743.1303418707103,0.11793128214776516,-168.424498847142,-46.72848102487325,-7.8792421322653325,-113.8167756900034,True,True,True,True,False,obqa|14-676|policy_T,obqa|14-676|reference_T
obqa,T,14-129,14-129,0.8,R,1,1,D,D,True,True,235.8716840390116,723.3426889870316,-487.47100494802,487.47100494802,0,0.9906531317487752,0.9713361574451207,0.019316974303654515,288.6089303247566,244.899451,43.70947932475662,887.452989,598.8440586752433,34.58462399430573,201.16631384007633,0.12074620462954044,723.2227541971952,0.11993478983640671,-164.11030001296842,-43.73313715992367,-9.004109125821351,-111.37305372722335,True,True,True,True,False,obqa|14-129|policy_T,obqa|14-129|reference_T
obqa,T,7-321,7-321,0.8,R,1,1,C,C,True,True,232.11315204389393,775.3192009404302,-543.2060488965362,543.2060488965362,0,0.9908020707938305,0.969276488386641,0.02152558240718951,286.61085305857637,245.162959,41.447894058576345,944.359595,657.7487419414236,33.16291607916355,198.8259139470756,0.12432201765477657,775.1986240036786,0.12057693675160408,-169.04039405956985,-46.337045052924395,-8.160655961758017,-114.54269304488741,True,True,True,True,False,obqa|7-321|policy_T,obqa|7-321|reference_T
obqa,T,13-462,13-462,0.8,R,1,1,D,D,True,True,265.0892280507833,792.7995549980551,-527.7103269472718,527.7103269472718,0,0.9894953304823153,0.9685837958024207,0.020911534679894563,328.51890879893483,285.578114,42.94079479893482,887.224327,558.7054182010652,33.30244799144566,231.66056396439672,0.1262160949409008,792.67887910828,0.12067588977515697,-94.42477200194492,-53.91755003560331,-9.512130712548256,-30.995091253793362,True,True,True,True,False,obqa|13-462|policy_T,obqa|13-462|reference_T
obqa,T,7-455,7-455,0.8,R,1,1,A,A,True,True,232.159870211035,734.2394320294261,-502.0795618183911,502.0795618183911,0,0.990800219496779,0.9709043530850523,0.01989586641172672,286.99396486915555,245.479808,41.51415686915553,896.485405,609.4914401308445,32.91744599118829,199.12260002456605,0.11982419528067112,734.121470944956,0.11796108447015285,-162.24597297057392,-46.35720797543394,-8.476886682686569,-107.41187831245338,True,True,True,True,False,obqa|7-455|policy_T,obqa|7-455|reference_T
obqa,T,10-677,10-677,0.8,R,0,0,D,D,True,True,232.16025112196803,911.0129331238568,-678.8526820018888,678.8526820018888,0,-0.009199795597547883,-0.03610063622415242,0.026900840626604534,288.47457371699176,246.454277,42.02029671699178,1115.403436,826.9288622830084,32.75788598693907,199.28182894364,0.12053619138896465,910.8939091674984,0.11902395635843277,-204.39050287614327,-47.17244805636,-9.141874538663743,-148.0761802811196,True,True,True,True,False,obqa|10-677|policy_T,obqa|10-677|reference_T
obqa,T,13-944,13-944,0.8,R,1,1,C,C,True,True,265.53999399766326,1137.9915019497275,-872.4515079520643,872.4515079520643,0,0.9894774680163954,0.9549049022858618,0.034572565730533536,328.6220447983327,286.296992,42.32505279833269,1389.357881,1060.735836201667,33.28738012351096,232.12826089002192,0.12435298413038254,1137.870144797489,0.1213571522384882,-251.36637905027237,-54.16873110997807,-8.913319690691353,-188.28432824960282,True,True,True,True,False,obqa|13-944|policy_T,obqa|13-944|reference_T
obqa,T,14-1171,14-1171,0.8,T,0,0,A,A,True,True,744.7918390389532,710.9155340585858,33.87630498036742,-33.87630498036742,0,-0.029513806298738073,-0.028171392686100128,-0.001342413612637945,916.4649560766437,872.317048,44.1479080766437,872.317048,-44.147908076643716,33.19655917584896,711.476556956768,0.11872290633618832,710.7974230311811,0.11811102740466595,-161.40151394141424,-160.84049104323196,-10.832625994458553,10.271603096276294,True,True,True,True,False,obqa|14-1171|policy_T,obqa|14-1171|reference_T
obqa,T,10-973,10-973,0.8,R,1,1,C,C,True,True,235.18208088353276,741.8279380071908,-506.64585712365806,506.64585712365806,0,0.9906804585975495,0.9706036439690481,0.02007681462850147,291.4551378286543,246.364648,45.09048982865429,888.464809,597.0096711713456,32.76754496619105,202.2935189306736,0.1210169866681099,741.7080639861524,0.11987402103841305,-146.63687099280912,-44.07112906932639,-12.201927875795128,-90.36381404768758,True,True,True,True,False,obqa|10-973|policy_T,obqa|10-973|reference_T
obqa,T,14-109,14-109,0.8,T,1,1,C,C,True,True,848.998277913779,884.0579828247428,-35.059704910963774,35.059704910963774,0,0.9663568135297479,0.9649675054232463,0.0013893081065016648,1034.9918968479572,992.276206,42.715690847957255,992.276206,-42.71569084795715,32.701210118830204,816.1774738691747,0.11959392577409744,883.9367448817939,0.12123794294893742,-108.21822317525721,-176.09873213082528,-9.894886803352954,77.77539575892092,True,True,True,True,False,obqa|14-109|policy_T,obqa|14-109|reference_T
obqa,T,13-42,13-42,0.8,T,1,1,D,D,True,True,880.8588010724634,850.0304750632495,30.828326009213924,-30.828326009213924,0,0.9650942791412197,0.9663159107363299,-0.001221631595110298,1080.479302978207,1035.796775,44.68252797820699,1035.796775,-44.68252797820696,33.121388871222734,847.6163051091135,0.12110709212720394,849.910780787468,0.11969427578151226,-185.76629993675056,-188.18046989088657,-11.440032014857053,13.854201968993038,True,True,True,True,False,obqa|13-42|policy_T,obqa|13-42|reference_T
obqa,T,10-702,10-702,0.8,R,1,1,D,D,True,True,265.1394729036838,845.7516299095005,-580.6121570058167,580.6121570058167,0,0.9894933394335709,0.9664854681890714,0.02300787124449942,330.6170330821601,286.50275,44.114283082160114,1033.404588,702.78755491784,33.24431902728975,231.77451803348958,0.12063584290444851,845.6552079878747,0.09642192162573338,-187.65295809049962,-54.72823196651041,-10.749328211965917,-122.1753979120233,True,True,True,True,False,obqa|10-702|policy_T,obqa|10-702|reference_T
obqa,T,14-1445,14-1445,0.8,R,1,1,B,B,True,True,232.88146988488734,765.5657678842545,-532.6842979993671,532.6842979993671,0,0.9907716247245447,0.969662986893847,0.02110863783069774,288.38577588091135,245.841149,42.54462688091135,939.777453,651.3916771190886,33.071795012801886,199.6892688330263,0.12040603905916214,765.4454421717674,0.12032571248710155,-174.21168511574558,-46.15188016697371,-9.352425829050304,-118.70737911972151,True,True,True,True,False,obqa|14-1445|policy_T,obqa|14-1445|reference_T
obqa,T,7-1076,7-1076,0.8,R,1,1,B,B,True,True,232.53045184537768,932.5059980619699,-699.9755462165922,699.9755462165922,0,0.9907855344881624,0.963047659820326,0.02773787466783642,290.0449710794535,245.924958,44.12001307945347,1136.372421,846.3274499205465,33.119814936071634,199.2924551013857,0.11818180792033672,932.3853519745171,0.12064608745276928,-203.86642293803015,-46.63250289861429,-10.8820163354615,-146.35190370395435,True,True,True,True,False,obqa|7-1076|policy_T,obqa|7-1076|reference_T
obqa,T,7-26,7-26,0.8,R,1,1,D,D,True,True,231.96367803029716,905.6169220712036,-673.6532440409064,673.6532440409064,0,0.9908079939885446,0.9641131910718064,0.02669480291673818,290.0515942955639,246.200258,43.85133629556394,1098.518372,808.466777704436,33.064421033486724,198.78074480220675,0.11851219460368156,905.4971979930997,0.11972407810389996,-192.9014499287964,-47.419513197793236,-10.668403067473534,-134.8135336635296,True,True,True,True,False,obqa|7-26|policy_T,obqa|7-26|reference_T
obqa,T,12-1083,12-1083,0.8,R,1,1,D,D,True,True,231.52392311021686,547.3802681080997,-315.85634499788284,315.85634499788284,0,0.9908254201213912,0.9783090061438645,0.012516413977526607,291.06631231131854,246.174349,44.89196331131852,664.226172,373.1598596886815,32.540348125621676,198.86738690547645,0.11618807911872864,547.2638800274581,0.11638808064162731,-116.84590389190032,-47.306962094523556,-12.235427106578115,-57.303514690798636,True,True,True,True,False,obqa|12-1083|policy_T,obqa|12-1083|reference_T
obqa,T,12-105,12-105,0.8,T,0,0,A,A,True,True,786.1088879872113,752.9260748997331,33.18281308747828,-33.18281308747828,0,-0.031151073674100107,-0.0298361410089211,-0.001314932665179007,969.6951150070757,922.725313,46.969802007075664,922.725313,-46.969802007075714,33.151705050840974,752.8390209190547,0.11816201731562614,752.8090858832002,0.11698901653289795,-169.79923810026696,-169.88629208094528,-13.699934938919064,13.786988919597434,True,True,True,True,False,obqa|12-105|policy_T,obqa|12-105|reference_T
obqa,T,1341,1341,0.8,R,1,1,B,B,True,True,232.00193885713816,711.7011940572411,-479.6992552001029,479.6992552001029,0,0.9908064778298368,0.9717974740283273,0.019009003801509564,286.51371007073703,244.720704,41.79300607073701,871.220006,584.706295929263,33.15386897884309,198.72757489793003,0.12049498036503792,711.5831631235778,0.11803093366324902,-159.51881194275893,-45.993129102069986,-8.518642111528877,-105.00704072916005,True,True,True,True,False,obqa|1341|policy_T,obqa|1341|reference_T
obqa,T,14-671,14-671,0.8,T,0,0,B,B,True,True,924.9599617905915,892.8129309788346,32.14703081175685,-32.14703081175685,0,-0.03665331400730872,-0.035379426203057236,-0.0012738878042514831,1138.249848951584,1094.225937,44.02391195158398,1094.225937,-44.02391195158407,33.18924619816244,891.6509507689625,0.11976482346653938,892.6938781514764,0.11905282735824585,-201.4130060211653,-202.57498623103743,-10.714900929955007,11.87688113982722,True,True,True,True,False,obqa|14-671|policy_T,obqa|14-671|reference_T
obqa,T,11-176,11-176,0.8,R,1,1,C,C,True,True,232.20455995760858,580.5764468386769,-348.37188688106835,348.37188688106835,0,0.9907984485797862,0.9769935438394215,0.01380490474036464,289.9829811677717,246.289512,43.693469167771696,711.189224,421.20624283222827,32.637800090014935,199.44947003386915,0.11728983372449875,580.4817280732095,0.09471876546740532,-130.61277716132304,-46.840041966130855,-10.938379244032262,-72.83435595115992,True,True,True,True,False,obqa|11-176|policy_T,obqa|11-176|reference_T
obqa,T,9-695,9-695,0.8,R,1,1,A,A,True,True,299.59795507602394,805.807454045862,-506.209498969838,506.209498969838,0,0.9881278559321737,0.9680683328331354,0.020059523099038235,290.6950241331463,245.590752,45.10427213314629,987.128707,696.4336828668536,32.923758029937744,266.5526489727199,0.12154807336628437,805.6867569684982,0.12069707736372948,-181.321252954138,20.9618969727199,-12.05896602984226,-190.22418389701556,True,True,True,True,False,obqa|9-695|policy_T,obqa|9-695|reference_T
obqa,T,9-985,9-985,0.8,T,0,0,A,A,True,True,901.159109082073,867.9792219772935,33.17988710477948,-33.17988710477948,0,-0.03571015953143473,-0.034395342813936775,-0.0013148167174979511,1110.5018519679077,1062.612915,47.88893696790767,1062.612915,-47.88893696790774,32.94408484362066,868.0874849669635,0.12753927148878574,867.8593370132148,0.11988496407866478,-194.63369302270644,-194.5254300330364,-14.817312852798224,14.709049863128257,True,True,True,True,False,obqa|9-985|policy_T,obqa|9-985|reference_T
obqa,T,14-61,14-61,0.8,R,1,1,D,D,True,True,231.71046283096075,933.3178999368101,-701.6074371058494,701.6074371058494,0,0.9908180281268815,0.9630154866500366,0.027802541476844907,289.8759866605467,245.843819,44.03216766054666,1135.703111,845.8271243394533,33.14675483852625,198.4465280547738,0.11717993766069412,933.1970140337944,0.12088590301573277,-202.3852110631899,-47.39729094522619,-10.768232884359719,-144.21968723360396,True,True,True,True,False,obqa|14-61|policy_T,obqa|14-61|reference_T
obqa,T,10-823,10-823,0.8,R,1,1,D,D,True,True,231.39965906739235,893.3013279456645,-661.9016688782722,661.9016688782722,0,0.9908303443226211,0.9646012201296221,0.026229124192998957,289.2522908829023,245.441851,43.810439882902266,1085.916842,796.6645511170977,33.00860500894487,198.2724720146507,0.11858204379677773,893.1807808112353,0.12054713442921638,-192.61551405433556,-47.16937898534931,-10.683252830160619,-134.76288223882557,True,True,True,True,False,obqa|10-823|policy_T,obqa|10-823|reference_T
obqa,T,1851,1851,0.8,R,1,1,A,A,True,True,231.62600491195917,777.895329054445,-546.2693241424859,546.2693241424859,0,0.9908213749340444,0.9691744043650762,0.021646970568968155,290.31241201824974,246.307876,44.00453601824975,946.147568,655.8351559817502,32.72142796777189,198.78666498698294,0.11791195720434189,777.7756238356233,0.11970521882176399,-168.25223894555495,-47.52121101301705,-11.165196093273522,-109.56583183926432,True,True,True,True,False,obqa|1851|policy_T,obqa|1851|reference_T
obqa,T,9-844,9-844,0.8,R,1,1,C,C,True,True,231.93152714520693,703.5090860445052,-471.5775588992983,471.5775588992983,0,0.990809268029082,0.9721221020336209,0.018687165995461063,286.35935187371217,244.413028,41.94632387371218,863.003064,576.6437121262878,33.15628389827907,198.65655107423663,0.118692172691226,703.3931980840862,0.1158879604190588,-159.49397795549476,-45.756476925763366,-8.671347802741884,-105.06615322698951,True,True,True,True,False,obqa|9-844|policy_T,obqa|9-844|reference_T
obqa,T,1655,1655,0.8,R,1,1,C,C,True,True,232.51876910217106,751.4877959620208,-518.9690268598497,518.9690268598497,0,0.9907859974392877,0.9702208535548565,0.020565143884431206,289.4940582220118,245.193702,44.30035622201181,841.31101,551.8169517779882,33.17516902461648,199.22586902976036,0.11773104779422283,751.3692940119654,0.1185019500553608,-89.82321403797926,-45.96783297023964,-11.007456149601104,-32.84792491813846,True,True,True,True,False,obqa|1655|policy_T,obqa|1655|reference_T
obqa,T,383,383,0.8,R,1,1,D,D,True,True,235.1094598416239,767.8723149001598,-532.7628550585359,532.7628550585359,0,0.990683336345736,0.9695715855407733,0.021111750804962734,287.86963506997597,245.540556,42.329079069975975,938.456083,650.5864479300241,33.12015603296459,201.87267498113215,0.11662882752716541,767.7545240148902,0.11779088526964188,-170.5837680998402,-43.66788101886786,-9.092294209484223,-117.82359287148813,True,True,True,True,False,obqa|383|policy_T,obqa|383|reference_T
obqa,T,919,919,0.8,T,1,1,B,B,True,True,806.2938959337771,776.8739319872111,29.419963946565986,-29.419963946565986,0,0.9680490566395696,0.9692148791845041,-0.001165822544934456,987.7372251199617,942.340468,45.39675711996174,942.340468,-45.39675711996176,32.85335493274033,773.3228700235486,0.11767097748816013,776.754637947306,0.11929403990507126,-165.46653601278888,-169.01759797645138,-12.42573120973325,15.976793173395777,True,True,True,True,False,obqa|919|policy_T,obqa|919|reference_T
obqa,T,14-45,14-45,0.8,R,1,1,C,C,True,True,264.45905095897615,848.0614549480379,-583.6024039890617,583.6024039890617,0,0.9895203024592445,0.9663939369380586,0.02312636552118585,327.2826458829642,285.438773,41.843872882964135,1034.745289,707.4626431170358,33.16361713223159,231.1741269659251,0.12130686081945896,847.9413790628314,0.12007588520646095,-186.6838340519621,-54.26464603407493,-8.558948889913083,-123.86023912797407,True,True,True,True,False,obqa|14-45|policy_T,obqa|14-45|reference_T
obqa,T,11-131,11-131,0.8,R,1,0,B,D,True,True,235.41891109198332,866.2772979587317,-630.8583868667483,630.8583868667483,1,0.9906710737459286,-0.034327900807746406,1.024998974553675,287.7868301603497,245.851805,41.935025160349724,1056.430319,768.6434888396503,33.1431080121547,202.15663802810013,0.11916505172848701,866.1593778524548,0.11792010627686977,-190.1530210412684,-43.69516697189988,-8.672752096466539,-137.785101972902,True,True,True,True,False,obqa|11-131|policy_T,obqa|11-131|reference_T
obqa,T,11-559,11-559,0.8,R,1,1,D,D,True,True,264.86577396281064,1036.2528329715133,-771.3870590087026,771.3870590087026,0,0.989504185279486,0.9589364923381763,0.030567692941309708,328.48562799417374,286.307934,42.177693994173765,1183.052246,854.5666180058263,33.15978008322418,231.58469586633146,0.12129801325500011,1036.1302939709276,0.12253900058567524,-146.7994130284867,-54.72323813366853,-8.896615897694588,-83.17955899712365,True,True,True,True,False,obqa|11-559|policy_T,obqa|11-559|reference_T
obqa,T,12-1066,12-1066,0.8,R,1,1,C,C,True,True,263.7922209687531,886.4305180031806,-622.6382970344275,622.6382970344275,0,0.989546726877631,0.9648734891625637,0.0246732377150673,329.9797032106035,285.745822,44.23388121060348,1086.362654,756.3829507893965,32.95179991982877,230.72136705741286,0.11905399151146412,886.3118248991668,0.11869310401380062,-199.9321359968194,-55.02445494258711,-11.163027299263241,-133.74465375496902,True,True,True,True,False,obqa|12-1066|policy_T,obqa|12-1066|reference_T
obqa,T,14-1299,14-1299,0.8,R,0,0,D,D,True,True,264.8872840218246,787.0942871086299,-522.2070030868053,522.2070030868053,0,-0.010496667097892393,-0.03119012200582461,0.020693454907932216,328.8408579604781,287.213363,41.62749496047807,963.222231,634.3813730395218,33.14495203085244,231.62273783236742,0.1195941586047411,786.9744908530265,0.11979625560343266,-176.12794389137002,-55.590625167632595,-8.36294877102089,-112.17436995271646,True,True,True,True,False,obqa|14-1299|policy_T,obqa|14-1299|reference_T
obqa,T,11-240,11-240,0.8,R,1,1,D,D,True,True,231.3981270417571,849.7712421230972,-618.3731150813401,618.3731150813401,0,0.9908304050320776,0.9663261833391982,0.024504221692879503,287.5432910725051,245.644714,41.89857707250512,1037.263474,749.720182927495,32.98593405634165,198.29403096809983,0.11816201731562614,849.6505960356444,0.12064608745276928,-187.4922318769029,-47.35068303190016,-8.794480998847845,-131.3470678461549,True,True,True,True,False,obqa|11-240|policy_T,obqa|11-240|reference_T
obqa,T,14-491,14-491,0.8,R,1,1,B,B,True,True,231.58162087202072,818.0129518732429,-586.4313310012221,586.4313310012221,0,0.9908231337368251,0.9675846665524712,0.023238467184353784,287.28436045512876,245.551818,41.73254245512879,995.484888,708.2005275448712,32.94288297183812,198.51974491029978,0.1189929898828268,817.8948611021042,0.11809077113866806,-177.4719361267571,-47.03207308970022,-8.670666493407843,-121.76919654364906,True,True,True,True,False,obqa|14-491|policy_T,obqa|14-491|reference_T
obqa,T,10-916,10-916,0.8,R,0,0,B,B,True,True,232.1037210058421,897.4648481234908,-665.3611271176487,665.3611271176487,0,-0.009197555483183123,-0.035563767349574525,0.026366211866391404,288.9832478091248,247.147963,41.83528480912483,1100.326184,811.3429361908752,32.68010984174907,199.30154201574624,0.12206914834678173,897.3464870359749,0.1183610875159502,-202.8613358765092,-47.84642098425377,-9.033105819028975,-145.9818090732265,True,True,True,True,False,obqa|10-916|policy_T,obqa|10-916|reference_T
obqa,T,9-1064,9-1064,0.8,T,1,1,D,D,True,True,824.2001798935235,789.7233287803829,34.47685111314058,-34.47685111314058,0,0.9673394857653773,0.9687056971713142,-0.0013662114059368002,1005.5500971143317,964.091844,41.458253114331725,964.091844,-41.45825311433168,34.02108605951071,790.0578058324754,0.121288001537323,789.6072610747069,0.11606770567595959,-174.36851521961717,-174.0340381675246,-7.315879053283695,6.9814020011911,True,True,True,True,False,obqa|9-1064|policy_T,obqa|9-1064|reference_T
obqa,T,14-223,14-223,0.8,T,0,0,D,D,True,True,1047.26987099275,1011.7099599447101,35.559911048039794,-35.559911048039794,0,-0.04150007894134279,-0.04009094920648098,-0.0014091297348618132,1278.3206168823108,1236.279843,42.040773882310745,1236.279843,-42.04077388231076,32.95178897678852,1014.1970249824226,0.12105703353881836,1011.5856861229986,0.12427382171154022,-224.5698830552899,-222.08281801757744,-8.967927871983406,6.480862834270965,True,True,True,True,False,obqa|14-223|policy_T,obqa|14-223|reference_T
obqa,T,11-141,11-141,0.8,R,1,1,A,A,True,True,232.30956704355776,735.9207621775568,-503.611195133999,503.611195133999,0,0.9907942874724374,0.9708377271505091,0.01995656032192836,289.8707569466195,245.7963,44.07445694661951,896.154719,606.2839620533805,33.317846013233066,198.87021300382912,0.1215080264955759,735.8052348718047,0.11552730575203896,-160.23395682244325,-46.92608699617088,-10.635102906890872,-102.6727669193815,True,True,True,True,False,obqa|11-141|policy_T,obqa|11-141|reference_T
