reference,id,panel_ordinal,group_hash,category,K,route,q,threshold,fixed_ms,policy_ms,saving_ms,fixed_correct,policy_correct,accuracy_difference,fixed_answer,policy_answer,gold,fixed_invalid,policy_invalid,online_probe_ms,selector_ms,first_formal_request_in_pair,fixed_key,policy_key
Text,test:4133,19,a5b8faaaf8da69b885295ee2fc376d06a022df9b852d8e569abe2944b610930d,chemistry,4,R,0.4,3.838539123535156e-05,1070.2059590257704,275.2243389841169,794.9816200416535,1,1,0,D,D,D,False,False,38.51827699691057,0.00028009526431560516,False,mmlu_pro|test:4133|fixed_T,mmlu_pro|test:4133|policy_T
Text,test:4665,20,03d06a634bfb515ee1556ef724557d755037d30d292631d109a95755e95ce8f7,chemistry,10,T,0.4,3.838539123535156e-05,1083.3190840203315,1123.5004782211035,-40.18139420077205,0,0,0,J,J,I,False,False,40.839246939867735,0.00029010698199272156,False,mmlu_pro|test:4665|fixed_T,mmlu_pro|test:4665|policy_T
Text,test:4076,21,8fc48fa7799bbe613577b8f238909ed02f68b1867611180a4836f98f44e42228,chemistry,10,R,0.4,3.838539123535156e-05,1040.6445460394025,241.79602204822004,798.8485239911824,1,1,0,G,G,G,False,False,38.65518397651613,0.00030011869966983795,False,mmlu_pro|test:4076|fixed_T,mmlu_pro|test:4076|policy_T
Text,test:4073,22,8767badf22410efb8d63f0e7c2d7062974e8004172fd4ecfb751a3371e5ba222,chemistry,10,T,0.4,3.838539123535156e-05,1071.4837019331753,1092.240255093202,-20.75655316002667,0,0,0,E,E,F,False,False,49.57982315681875,0.00031990930438041687,False,mmlu_pro|test:4073|fixed_T,mmlu_pro|test:4073|policy_T
Text,test:4334,23,7c48a93d8f6f3efce8c113295cde03d77179fe137fe7e4da9948c68e6b5039fc,chemistry,9,R,0.4,3.838539123535156e-05,881.8564380053431,237.8410049714148,644.0154330339283,1,1,0,D,D,D,False,False,37.3601159080863,0.00026100315153598785,False,mmlu_pro|test:4334|fixed_T,mmlu_pro|test:4334|policy_T
Text,test:3783,24,2601d3ca187e5515ed8039b5f0444495fd251f878e7ff36baaeaa61f8e447ec6,chemistry,10,T,0.4,3.838539123535156e-05,939.2069741152227,996.5648369397968,-57.35786282457411,1,1,0,H,H,H,False,False,56.20305915363133,0.00025099143385887146,False,mmlu_pro|test:3783|fixed_T,mmlu_pro|test:3783|policy_T
Text,test:3934,25,f5dab9e6838d3ec73a9f91d48d1144eac25277f447900a08e8eb840bc13a9d6f,chemistry,10,T,0.4,3.838539123535156e-05,994.0793549176306,1020.8221368957311,-26.74278197810054,1,1,0,A,A,A,False,False,44.100929982960224,0.00031013041734695435,False,mmlu_pro|test:3934|fixed_T,mmlu_pro|test:3934|policy_T
Text,test:3957,26,923ec12eb374e98b8add5d25b82cb3e39da36c37ad3522018b244b78f2f3f912,chemistry,10,T,0.4,3.838539123535156e-05,898.6050810199231,914.390916004777,-15.785834984853864,0,0,0,H,H,B,False,False,44.41467998549342,0.00030081719160079956,False,mmlu_pro|test:3957|fixed_T,mmlu_pro|test:3957|policy_T
Text,test:4214,27,7de708d206b782edbfa2f034ba5eff29121d43d7c068d7ef81036f3bb58c52bb,chemistry,10,T,0.4,3.838539123535156e-05,1204.8344512004405,1263.6491688899696,-58.81471768952906,0,0,0,F,F,J,False,False,56.15660594776273,0.00031013041734695435,False,mmlu_pro|test:4214|fixed_T,mmlu_pro|test:4214|policy_T
Text,test:10489,28,7b1bc52cb50c1b9dfcee62a41f16f9c9d6d5b24dd37555ada15d4cfb94c03312,computer science,4,T,0.4,3.838539123535156e-05,977.7578359935433,1006.5076069440693,-28.749770950526,0,0,0,D,D,A,False,False,33.38508796878159,0.0004309695214033127,False,mmlu_pro|test:10489|fixed_T,mmlu_pro|test:10489|policy_T
Text,test:10675,29,0f6a950eecf3b6a8a826b7b9f9bc95d9353c0cfc07d5c13edb4a53fce99a766d,computer science,10,T,0.4,3.838539123535156e-05,986.8111140094697,1026.9056449178606,-40.09453090839088,0,0,0,C,C,H,False,False,38.619976956397295,0.00026100315153598785,False,mmlu_pro|test:10675|fixed_T,mmlu_pro|test:10675|policy_T
Text,test:10373,30,2a886b1ed6bf43b1ddac1662e033ccb721fc2d906aa4171488bb5d0a16d01109,computer science,10,R,0.4,3.838539123535156e-05,1253.8662909064442,279.8611910548061,974.0050998516381,0,0,0,B,B,D,False,False,42.918351013213396,0.00029103830456733704,False,mmlu_pro|test:10373|fixed_T,mmlu_pro|test:10373|policy_T
Text,test:10764,31,de306b5aeff3c4e65fd73b63880e2894dae7cfce8d2edb78b08b42ea8b01dc53,computer science,10,R,0.4,3.838539123535156e-05,905.7291368953884,236.70299793593585,669.0261389594525,1,1,0,E,E,E,False,False,36.84155410155654,0.0002898741513490677,False,mmlu_pro|test:10764|fixed_T,mmlu_pro|test:10764|policy_T
Text,test:6990,32,af8ed3d56dc8c6892233bb759c09360d8fc2ce42e21432b5b8005e91d3e47f0e,economics,10,R,0.4,3.838539123535156e-05,1595.7447120454162,304.47250115685165,1291.2722108885646,1,1,0,D,D,D,False,False,55.2586589474231,0.0002798624336719513,False,mmlu_pro|test:6990|fixed_T,mmlu_pro|test:6990|policy_T
Text,test:7268,33,9d1463ce64fcdbd023b9d9dc251f2ca9bfde912f21895b34ce0316ba26691aa6,economics,10,T,0.4,3.838539123535156e-05,1118.7463181558996,1163.1412049755454,-44.39488681964576,0,0,0,B,B,H,False,False,44.93229719810188,0.0002498272806406021,False,mmlu_pro|test:7268|fixed_T,mmlu_pro|test:7268|policy_T
Text,test:6958,34,2d75a90767866960399687d621215d79b68eb5bc5164ca5301ddc91c753d6817,economics,10,T,0.4,3.838539123535156e-05,1053.5522510763258,1074.6074169874191,-21.055165911093354,0,0,0,J,J,B,False,False,34.56473094411194,0.00030105002224445343,False,mmlu_pro|test:6958|fixed_T,mmlu_pro|test:6958|policy_T
Text,test:7440,35,2b8ba8ca8f47dab0064c414be27aa790fef05efaf059d6fc80c82b62e3ae9638,economics,9,R,0.4,3.838539123535156e-05,907.9463670495898,227.4049089755863,680.5414580740035,1,1,0,G,G,G,False,False,33.57575787231326,0.00028102658689022064,False,mmlu_pro|test:7440|fixed_T,mmlu_pro|test:7440|policy_T
Text,test:7050,36,c3a915a25ba9865f459a0f403855dd23605168852cfcce1da17696e27713450e,economics,10,R,0.4,3.838539123535156e-05,587.9057769197971,240.34860404208302,347.55717287771404,1,1,0,B,B,B,False,False,33.958615036681294,0.00028079375624656677,False,mmlu_pro|test:7050|fixed_T,mmlu_pro|test:7050|policy_T
Text,test:7242,37,6e1c2e513ccd17b6ba56371cd65c1c97aa59d1c8e0044c8da6858718dac9bdd6,economics,10,T,0.4,3.838539123535156e-05,920.023949816823,991.9228418730199,-71.89889205619693,1,1,0,B,B,B,False,False,42.036273051053286,0.0003310851752758026,False,mmlu_pro|test:7242|fixed_T,mmlu_pro|test:7242|policy_T
Text,test:7635,38,1a6e63f1f5a7365d20a2a0a86520f77b8ae18db94a2b08b482c9643ed79bcd7e,economics,8,R,0.4,3.838539123535156e-05,836.7524861823767,246.36062909848988,590.3918570838869,1,1,0,A,A,A,False,False,42.73168509826064,0.00029103830456733704,False,mmlu_pro|test:7635|fixed_T,mmlu_pro|test:7635|policy_T
Text,test:7309,39,be13576d2a46b5541e094362537d026875a08182c22caf7adda888886f085531,economics,10,T,0.4,3.838539123535156e-05,1165.198361966759,1207.4076440185308,-42.20928205177188,0,0,0,C,C,J,False,False,41.9240677729249,0.00044121406972408295,False,mmlu_pro|test:7309|fixed_T,mmlu_pro|test:7309|policy_T
Text,test:7272,40,1cb81292f018bc30e462b435d4dafc934f80d067588f503c71ba7b107fe3d474,economics,10,T,0.4,3.838539123535156e-05,948.8772491458803,982.0231429766864,-33.14589383080602,0,0,0,F,F,D,False,False,43.7197620049119,0.0002600718289613724,False,mmlu_pro|test:7272|fixed_T,mmlu_pro|test:7272|policy_T
Text,test:11584,41,97393bb28b34081780d7ebf5b8c3ff3f2e6ce783cdcaf8267228c3c8f3f4d151,engineering,10,T,0.4,3.838539123535156e-05,1292.2835110221058,1319.986657006666,-27.70314598456025,1,1,0,I,I,I,False,False,44.48724095709622,0.00033993273973464966,False,mmlu_pro|test:11584|fixed_T,mmlu_pro|test:11584|policy_T
Text,test:11872,42,bde72887d3beca02a3e4863b804b4027e7595f07303a096970f4d42bade66570,engineering,10,R,0.4,3.838539123535156e-05,954.7590659931302,261.4532969892025,693.3057690039277,0,1,1,A,E,E,False,False,33.3268279209733,0.0002998858690261841,False,mmlu_pro|test:11872|fixed_T,mmlu_pro|test:11872|policy_T
Text,test:11446,43,cd979abadbfba3c148850fe50735d06e66e1789fa9520702e7ae672071f47953,engineering,10,T,0.4,3.838539123535156e-05,1801.7874900251627,1938.845989992842,-137.05849996767938,1,1,0,A,A,A,False,False,86.29497908987105,0.0003809109330177307,False,mmlu_pro|test:11446|fixed_T,mmlu_pro|test:11446|policy_T
Text,test:12100,44,6e7515ba07f2b77a21d052ea61a737a1ee3f31a381902230dc3e3c348aa1838f,engineering,10,T,0.4,3.838539123535156e-05,1191.8148819822818,1233.706533908844,-41.89165192656219,1,1,0,I,I,I,False,False,51.231417106464505,0.00030105002224445343,False,mmlu_pro|test:12100|fixed_T,mmlu_pro|test:12100|policy_T
Text,test:11735,45,ea5301348a2b47cb2059b13fff685878a20b5acbd524905517c0fe49f83958cb,engineering,10,R,0.4,3.838539123535156e-05,1168.0980240926147,273.8303190562874,894.2677050363272,0,0,0,D,D,A,False,False,56.96907686069608,0.000250060111284256,False,mmlu_pro|test:11735|fixed_T,mmlu_pro|test:11735|policy_T
Text,test:12076,46,8bf01e58e3974e7679d41ece2e66dbe977e42c86771c8b0a7660fa007bec4fae,engineering,10,T,0.4,3.838539123535156e-05,1021.91814314574,1042.6539611071348,-20.735817961394787,0,0,0,B,B,J,False,False,34.52466707676649,0.00029010698199272156,False,mmlu_pro|test:12076|fixed_T,mmlu_pro|test:12076|policy_T
Text,test:12032,47,6898dd086a9e3c24df0dfe94eeed55648c31fa125ac0730ed3daa8bf5ecfd494,engineering,9,R,0.4,3.838539123535156e-05,1739.6982058417052,294.3479879759252,1445.35021786578,1,1,0,H,H,H,False,False,51.209774101153016,0.00032992102205753326,False,mmlu_pro|test:12032|fixed_T,mmlu_pro|test:12032|policy_T
Text,test:11967,48,e1a439c6bda7ec1927f9bfe6a136592c6d5995eae67b6cedee7acc280459d0ad,engineering,10,T,0.4,3.838539123535156e-05,814.6455530077219,828.2039100304246,-13.558357022702694,1,1,0,B,B,B,False,False,33.475585049018264,0.0002998858690261841,False,mmlu_pro|test:11967|fixed_T,mmlu_pro|test:11967|policy_T
Text,test:11316,49,4952405826a76f3a52947c08c4f15f48d479632b8de388733ab4d25e0d31c4ba,engineering,10,T,0.4,3.838539123535156e-05,1310.7805878389627,1331.771617056802,-20.99102921783924,1,1,0,C,C,C,False,False,62.008972046896815,0.00032084062695503235,False,mmlu_pro|test:11316|fixed_T,mmlu_pro|test:11316|policy_T
Text,test:11631,50,99e658272539084c4658ea8c4361a4480324b8194af1fafddd3ffee16be16bd1,engineering,10,R,0.4,3.838539123535156e-05,1219.3549000658095,320.5833111423999,898.7715889234096,1,1,0,I,I,I,False,False,64.19615517370403,0.0004309695214033127,False,mmlu_pro|test:11631|fixed_T,mmlu_pro|test:11631|policy_T
Text,test:11977,51,f3df8bb598e278d2b2e14bc26b37e7323d0a7ebbbba53d99917bae71e99014ed,engineering,10,T,0.4,3.838539123535156e-05,1512.4815350864083,1541.6569518856704,-29.175416799262166,0,0,0,D,D,B,False,False,45.168262207880616,0.00030081719160079956,False,mmlu_pro|test:11977|fixed_T,mmlu_pro|test:11977|policy_T
Text,test:6472,52,226f961e46cc41ac23429beef9eb857cce51e61c956341a52cfb7e9973076bab,health,10,R,0.4,3.838539123535156e-05,749.8197162058204,227.6943540200591,522.1253621857613,0,0,0,J,J,C,False,False,33.28602807596326,0.00029103830456733704,False,mmlu_pro|test:6472|fixed_T,mmlu_pro|test:6472|policy_T
Text,test:6082,53,70d1203cf4bc8a1eb380448ebea07794fcf0a07a6c031b56133b6abb652be776,health,9,R,0.4,3.838539123535156e-05,978.5352740436792,259.01932804845273,719.5159459952265,0,0,0,F,B,A,False,False,33.22658594697714,0.00030105002224445343,False,mmlu_pro|test:6082|fixed_T,mmlu_pro|test:6082|policy_T
Text,test:6346,54,89a238923463ae80c7277db1b7be52f6e910069c7ec8534ebcc49cd65f02d859,health,10,R,0.4,3.838539123535156e-05,1121.3772490154952,237.7616858575493,883.6155631579459,0,1,1,A,J,J,False,False,38.546995958313346,0.0002600718289613724,False,mmlu_pro|test:6346|fixed_T,mmlu_pro|test:6346|policy_T
Text,test:6561,55,0e22eeb55973b1bd155b174971631f0a3528ea0c4295a018ce7c0b76dc05a122,health,9,T,0.4,3.838539123535156e-05,867.3839019611478,877.0230419468135,-9.639139985665679,0,0,0,C,C,F,False,False,34.011045936495066,0.00029103830456733704,False,mmlu_pro|test:6561|fixed_T,mmlu_pro|test:6561|policy_T
Text,test:6557,56,0fb20a6383be1da96b4262f17c2fe1c9c1b2e32d17a28c00e5c50bf0e1bb1ae7,health,10,R,0.4,3.838539123535156e-05,1262.3427179642022,269.5056770462543,992.8370409179479,1,1,0,D,D,D,False,False,54.498021956533194,0.0003608874976634979,False,mmlu_pro|test:6557|fixed_T,mmlu_pro|test:6557|policy_T
Text,test:6446,57,4c3964c5fa0e246ceeb2a3c048d4abbf64647fb41b4ff73caaba638a43dfc320,health,10,T,0.4,3.838539123535156e-05,1097.0009709708393,1132.199170999229,-35.19820002838969,1,1,0,H,H,H,False,False,43.49945392459631,0.00031013041734695435,False,mmlu_pro|test:6446|fixed_T,mmlu_pro|test:6446|policy_T
Text,test:6394,58,24f1327e31d4f3fb1afb8d330757e08b5a511cb9b7727f345760453e0d73c329,health,10,R,0.4,3.838539123535156e-05,1122.9600999504328,246.30579794757068,876.6543020028621,1,1,0,J,J,J,False,False,42.85862413235009,0.0003098975867033005,False,mmlu_pro|test:6394|fixed_T,mmlu_pro|test:6394|policy_T
Text,test:6608,59,331248c48f3627b9d50d70a5d662a537bdd62630d799428e1c3abbaf07d78242,health,10,T,0.4,3.838539123535156e-05,1078.209802042693,1163.9320880640298,-85.72228602133691,1,1,0,A,A,A,False,False,55.20357401110232,0.0004109460860490799,False,mmlu_pro|test:6608|fixed_T,mmlu_pro|test:6608|policy_T
Text,test:4983,60,c3de853c6ba9f784c1b3fbf2b1f9b6565bbb3d7ed21ebb7b97a3de6b94a38a82,history,10,R,0.4,3.838539123535156e-05,1249.68151608482,270.7026449497789,978.9788711350411,0,0,0,I,I,D,False,False,55.63805787824094,0.0003611203283071518,False,mmlu_pro|test:4983|fixed_T,mmlu_pro|test:4983|policy_T
Text,test:4746,61,2f199b8a616580a417d3d6e7b7855bfe2d8b78da2a5ce881c37d62bc2f6711c8,history,10,R,0.4,3.838539123535156e-05,1434.1134480200708,321.89429900608957,1112.2191490139812,0,0,0,D,D,C,False,False,80.53374709561467,0.00029103830456733704,False,mmlu_pro|test:4746|fixed_T,mmlu_pro|test:4746|policy_T
Text,test:4980,62,c2954d50aca386ebd7f774043f8cac2820d32b91c4ce60a42c28c72a0507101f,history,10,T,0.4,3.838539123535156e-05,1290.7905799802393,1359.0261188801378,-68.23553889989853,0,0,0,F,F,C,False,False,65.98780513741076,0.00027101486921310425,False,mmlu_pro|test:4980|fixed_T,mmlu_pro|test:4980|policy_T
Text,test:4781,63,f4fd9b2d611788e315ab1a63f7904786024de971fbf2d128db6991e55ca57e2a,history,10,T,0.4,3.838539123535156e-05,1142.57838902995,1171.4522640686482,-28.873875038698316,1,1,0,J,J,J,False,False,33.55270507745445,0.0002998858690261841,False,mmlu_pro|test:4781|fixed_T,mmlu_pro|test:4781|policy_T
Text,test:1023,64,3d6209a91e7d802c458f12d238d53ff72d00002f7576cb952b416457ee5a438f,law,9,T,0.4,3.838539123535156e-05,1499.5854918379337,1620.7262189127505,-121.14072707481682,0,0,0,E,E,D,False,False,79.66702594421804,0.00026100315153598785,False,mmlu_pro|test:1023|fixed_T,mmlu_pro|test:1023|policy_T
Text,test:1794,65,ef0cab794da7a573985b4a4bd3111457dc60ed5c936fd87153c1fea7234d7b20,law,9,T,0.4,3.838539123535156e-05,1131.8208209704608,1194.3086860701442,-62.487865099683404,0,0,0,B,B,F,False,False,50.506016006693244,0.00025099143385887146,False,mmlu_pro|test:1794|fixed_T,mmlu_pro|test:1794|policy_T
Text,test:959,66,d56ba474020d2f29aca24e4aff4b82f184c4a9beb1d555ff434546c8c30fa991,law,10,T,0.4,3.838539123535156e-05,1208.9802569244057,1224.9022901523858,-15.922033227980137,0,0,0,G,G,A,False,False,51.44441616721451,0.0002707820385694504,False,mmlu_pro|test:959|fixed_T,mmlu_pro|test:959|policy_T
Text,test:1329,67,37b53d7206e586e84a9c8861da2134bf12ed61fdfc622f57f0e13e515912f1e0,law,9,R,0.4,3.838539123535156e-05,1179.608830017969,298.64035290665925,880.9684771113098,0,0,0,C,C,H,False,False,52.182854851707816,0.00025099143385887146,False,mmlu_pro|test:1329|fixed_T,mmlu_pro|test:1329|policy_T
Text,test:1223,68,7bcbab8c85d885e309923abca634422801fb616cba6fe6809b1eb61683d20267,law,10,T,0.4,3.838539123535156e-05,1263.1855888757855,1331.456091022119,-68.27050214633346,0,0,0,B,B,G,False,False,65.29976497404277,0.00028102658689022064,False,mmlu_pro|test:1223|fixed_T,mmlu_pro|test:1223|policy_T
Text,test:1657,69,536fcc46910076392e57e75ccc9af6c53d4d9a6bbc491adb165de807376b4233,law,9,T,0.4,3.838539123535156e-05,1299.9509319197387,1339.6117340307683,-39.660802111029625,1,1,0,H,H,H,False,False,62.34892597422004,0.0003809109330177307,False,mmlu_pro|test:1657|fixed_T,mmlu_pro|test:1657|policy_T
Text,test:1540,70,70b7bf44518d0b20332414d0355a4c248586ffb9458c3b9b254bc46ec8f1fece,law,10,T,0.4,3.838539123535156e-05,1203.9572200737894,1256.2865349464118,-52.32931487262249,0,0,0,B,B,I,False,False,50.433802884072065,0.00029103830456733704,False,mmlu_pro|test:1540|fixed_T,mmlu_pro|test:1540|policy_T
Text,test:1043,71,5301944727a0f2b2aab716558da4a0e4cd804575037512c41b536954439dc1bb,law,8,T,0.4,3.838539123535156e-05,1248.1083390302956,1267.6422060467303,-19.53386701643467,1,1,0,G,G,G,False,False,43.593383859843016,0.0002600718289613724,False,mmlu_pro|test:1043|fixed_T,mmlu_pro|test:1043|policy_T
Text,test:1100,72,4027fedae6b7938e31cf737a4cf444d79c6ab716026843de4719fb5ccdfce8db,law,10,T,0.4,3.838539123535156e-05,1147.95837784186,1195.3522029798478,-47.39382513798773,0,0,0,J,J,D,False,False,52.48938500881195,0.00035995617508888245,False,mmlu_pro|test:1100|fixed_T,mmlu_pro|test:1100|policy_T
Text,test:872,73,fa78bd38c5251c2c3a081fd8caac9d50ea03556784e5eddfdf543f3e84fe13f1,law,10,T,0.4,3.838539123535156e-05,1392.2567029949278,1468.1732919998467,-75.91658900491893,1,1,0,G,G,G,False,False,68.07399005629122,0.00033085234463214874,False,mmlu_pro|test:872|fixed_T,mmlu_pro|test:872|policy_T
Text,test:1670,74,51b755e1d268330b7fa3de8d6f5798667a84a9286b4225810cfc73865b96c361,law,4,R,0.4,3.838539123535156e-05,962.2774210292846,262.496568961069,699.7808520682156,1,1,0,D,D,D,False,False,34.04847695492208,0.0002598389983177185,False,mmlu_pro|test:1670|fixed_T,mmlu_pro|test:1670|policy_T
Text,test:8725,75,49d0644184bc6b32fe271c8089db155ff0d16950f72d1f7e41689b4a376da2b8,math,10,T,0.4,3.838539123535156e-05,1138.6257279664278,1169.246390927583,-30.620662961155176,1,1,0,B,B,B,False,False,33.625504933297634,0.00030011869966983795,False,mmlu_pro|test:8725|fixed_T,mmlu_pro|test:8725|policy_T
Text,test:8505,76,bb64d2540f186ab69a6f6ed9a900022abf7813139de5fbee871662c986559728,math,10,T,0.4,3.838539123535156e-05,1070.3146520536393,1166.6860729455948,-96.3714208919555,0,0,0,B,B,D,False,False,33.504626946523786,0.00030105002224445343,False,mmlu_pro|test:8505|fixed_T,mmlu_pro|test:8505|policy_T
Text,test:8006,77,53cafacf8242a113affc829a79bd63b34fb921248361e1808abea8e9388efb62,math,10,R,0.4,3.838539123535156e-05,720.594366081059,282.0169711485505,438.57739493250847,0,0,0,C,C,A,False,False,44.2952299490571,0.0003110617399215698,False,mmlu_pro|test:8006|fixed_T,mmlu_pro|test:8006|policy_T
Text,test:8026,78,09e27a18bae0766317232d536b2e1d3c4c9e3a10759a1c4713a180f15820b9e9,math,4,R,0.4,3.838539123535156e-05,913.4351210668683,261.7456919979304,651.6894290689379,1,1,0,D,D,D,False,False,33.62316987477243,0.000250060111284256,False,mmlu_pro|test:8026|fixed_T,mmlu_pro|test:8026|policy_T
