group,split,pair,benchmark,path,qid,V2,V2_reason,D1,D1_reason,kind,raw,label
small/medium MMLU-Pro (E8),fit,small,mmlu_pro,C2C,test:11066,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to the question is B. The two principal answers to whether life has any meaning for us are the existentialist's view and the nihilist's view.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),fit,small,mmlu_pro,C2C,test:9239,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J. | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:820,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D.   |  | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:129,E,explicit_single,INVALID,declaration_without_label,"D1 INVALID, V2 valid","The correct answer is E. Inseparability.  | The reason why this is the correct answer is because the question states that the characteristic of services is produced and consumed by people, simultaneously, as a single event. This means that the service cannot be separated from the person who provides it, and the service cannot be",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:247,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.   |  | The correct answer is A. (D) material costs are low,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,Text,test:4061,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.   |  | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:3809,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I.   |  | The correct answer is A. [HNO2] > [NO2-],POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:4149,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to the question is B. The degree of dissociation when pressure = 10atm is 0.0542.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:7125,D,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to this question is D. Remove any large outliers from the data.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:6909,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid","The correct answer to this question is B. (ii) and (iii) only. Bootstrapping is preferred to pure simulation when the distributional properties of the data in the experiment are known exactly, as it allows for more accurate estimation of the distributional properties of the data. However, if the distributional properties",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:7453,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid","The correct answer to the question is B. S = -100 + (1/3)Y, Y = 600.",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:11312,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J. | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:12071,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.   |  | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:11837,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid","The correct answer to the question (i) is B. The flux per pole is 0.024Wb. The correct answer to the question (ii) is (a) The coil pitch is 150 degrees, and the pitch factor is 0.9659. The maximum",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:11773,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid","The correct answer to the question is B. 8.4, 0.107 ohm.",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:11824,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.   |  | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:4885,I,explicit_single,INVALID,declaration_without_label,"D1 INVALID, V2 valid",The correct answer to this question is I.  | The reason why I think this is the best answer is because it directly addresses the question and provides a clear and concise explanation of the reason why the Dred Scott v. Sandford case was decided. It also provides a clear and concise explanation of the reasoning behind the decision,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:8991,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to the riddle is B. The torus.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:7866,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid","The correct answer is A/B/C/D/E/F/G/H/I/J.   |  | The correct answer is A. [1, 1]",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,R,test:8339,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.   |  | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:5903,E,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid","The correct answer to the question is E. Exponential calculation.  | Explanation: To fill the gasoline tank, you need to divide the amount of gasoline in the tank by the capacity of the tank. In this case, you need to divide 7 gallons by 15 gallons to get the number of gallons needed to",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:11036,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F.  | The best translation into predicate logic is A: (∃x)(∃y){[(Kx • Sx) • (Ey • Py)] • Hxy}.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:11271,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to the question is B. Sexual objectification occurs.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:9164,E,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to this question is E. When the scientific community accepts it as a fact.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:10351,B,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct answer to the question is B. The radius of curvature of the lens is 35 cm and the diameter of the 30th bright ring is 4.9 mm.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,small,mmlu_pro,C2C,test:10198,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J. | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),dev,small,mmlu_pro,C2C,test:12213,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J. | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),dev,small,mmlu_pro,C2C,test:1923,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J. | The correct answer is A.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),dev,small,mmlu_pro,C2C,test:1886,A,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid","The correct answer to the question is A. The full faith and credit clause of Article IV, Section 1.",POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),dev,small,mmlu_pro,C2C,test:9679,A,explicit_single,INVALID,no_explicit_answer,"D1 INVALID, V2 valid",The correct numerical value and unit of the Boltzmann constant is A. 1.38 × 10−23 m^3 · kg · s^−3 · K^−1.,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,medium,mmlu_pro,C2C,test:11355,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.  | The power spectral density of f(t) is given by the convolution of the power spectral density of h(t) and the power spectral density of phi(t).  | The correct answer is A. G_f(\omega) = ertH,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
small/medium MMLU-Pro (E8),cal,medium,mmlu_pro,C2C,test:8189,A,explicit_single,INVALID,explicit_multiple_options,"D1 INVALID, V2 valid",The correct answer is A/B/C/D/E/F/G/H/I/J.  | The answer is: A. -2.5,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
