population,pair,dataset,split,n,training_labels,refitted_V2,evaluation_role,timing_source,primary,reference,bootstrap_n,bootstrap_seed,conditional_on,old_accuracy_delta_pp,old_ci_low_pp,old_ci_high_pp,D1_accuracy_delta_pp,D1_ci_low_pp,D1_ci_high_pp,V2_accuracy_delta_pp,V2_ci_low_pp,V2_ci_high_pp,original_latency_delta_ms,latency_ci_low_ms,latency_ci_high_ms
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,A,20000,0,saved old-trained policies and original measurement; exposed development,9.375,0.78125,17.96875,9.375,0.78125,17.96875,9.375,0.78125,17.96875,144.7722203359375,96.00132854882818,202.50771766542982
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,train_frozen_mixture,20000,0,saved old-trained policies and original measurement; exposed development,-3.469446951953614e-16,-4.589481769972692,4.589481769972693,-3.469446951953614e-16,-4.589481769972692,4.589481769972693,-3.469446951953614e-16,-4.589481769972692,4.589481769972693,-47.39525832439583,-97.89810381752241,5.275366107383659
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,word_lambda0.01_actions3,20000,0,saved old-trained policies and original measurement; exposed development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,R,20000,0,saved old-trained policies and original measurement; exposed development,14.381270903010032,8.361204013377927,20.401337792642142,14.381270903010032,8.361204013377927,20.401337792642142,14.381270903010032,8.361204013377927,20.401337792642142,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,T,20000,0,saved old-trained policies and original measurement; exposed development,9.03010033444816,2.6755852842809364,15.719063545150503,9.03010033444816,2.6755852842809364,15.719063545150503,9.03010033444816,2.6755852842809364,15.719063545150503,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,C,20000,0,saved old-trained policies and original measurement; exposed development,-0.6688963210702341,-1.6722408026755853,0.0,-0.6688963210702341,-1.6722408026755853,0.0,-0.6688963210702341,-1.6722408026755853,0.0,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,A,20000,0,saved old-trained policies and original measurement; exposed development,14.381270903010032,8.361204013377927,20.401337792642142,14.381270903010032,8.361204013377927,20.401337792642142,14.381270903010032,8.361204013377927,20.401337792642142,,,
full,small,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,train_frozen_mixture,20000,0,saved old-trained policies and original measurement; exposed development,-0.6688963210702341,-1.6722408026755853,0.0,-0.6688963210702341,-1.6722408026755853,0.0,-0.6688963210702341,-1.6722408026755853,0.0,,,
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,word_lambda0.01_actions3,20000,0,saved old-trained policies and original measurement; exposed development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2328342734374962,-0.24888797558593392,-0.21913776679686991
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,R,20000,0,saved old-trained policies and original measurement; exposed development,10.15625,0.78125,19.53125,10.15625,0.78125,19.53125,10.15625,0.78125,19.53125,116.34957455468752,84.21106330078125,149.58484860527344
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,T,20000,0,saved old-trained policies and original measurement; exposed development,7.8125,-0.78125,16.40625,7.8125,-0.78125,16.40625,7.8125,-0.78125,16.40625,-747.5331782421874,-888.6111338890623,-621.5002438906251
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,C,20000,0,saved old-trained policies and original measurement; exposed development,-0.78125,-2.34375,0.0,-0.78125,-2.34375,0.0,-0.78125,-2.34375,0.0,17.280653789062505,1.0261052306640628,38.18461801074217
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,A,20000,0,saved old-trained policies and original measurement; exposed development,9.375,-0.78125,18.75,9.375,-0.78125,18.75,9.375,-0.78125,18.75,109.22856825,75.4689257203125,143.8554964425781
panel,small,arc,validation,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,train_frozen_mixture,20000,0,saved old-trained policies and original measurement; exposed development,-0.78125,-2.34375,0.0,-0.78125,-2.34375,0.0,-0.78125,-2.34375,0.0,17.280653789062505,1.0261052306640628,38.18461801074217
