task,id,panel_ordinal,route,q,threshold,fixed_C2C_ms,policy_ms,saving_ms,gold,fixed_C2C_answer,policy_answer,fixed_C2C_correct,policy_correct,accuracy_difference,fixed_C2C_invalid,policy_invalid,online_probe_ms,selector_ms,probe_selector_ms,first_formal_request_pair,fixed_record_key,policy_record_key
obqa,9-892,10,C,0.55,1.3113021850585938e-06,399.0146240685135,431.3079370185733,-32.29331295005977,C,B,B,0,0,0,False,False,33.121092012152076,0.0004300381988286972,33.121522050350904,False,obqa|9-892|fixed_C,obqa|9-892|policy_C
obqa,1683,11,R,0.55,1.3113021850585938e-06,463.90187088400126,224.42531189881265,239.4765589851886,B,B,B,1,1,0,False,False,33.27247896231711,0.00037997961044311523,33.27285894192755,False,obqa|1683|fixed_C,obqa|1683|policy_C
obqa,11-744,12,C,0.55,1.3113021850585938e-06,430.587031878531,462.5894748605788,-32.002442982047796,C,C,C,1,1,0,False,False,33.17056596279144,0.0004109460860490799,33.17097690887749,False,obqa|11-744|fixed_C,obqa|11-744|policy_C
obqa,12-428,13,R,0.55,1.3113021850585938e-06,335.8717621304095,98.37721800431609,237.4945441260934,B,A,A,0,0,0,False,False,33.13962696120143,0.00042119063436985016,33.1400481518358,False,obqa|12-428|fixed_C,obqa|12-428|policy_C
obqa,10-443,14,C,0.55,1.3113021850585938e-06,366.7760940734297,398.9771930500865,-32.201098976656795,A,B,B,0,0,0,False,False,32.931953901425004,0.00038999132812023163,32.932343892753124,False,obqa|10-443|fixed_C,obqa|10-443|policy_C
obqa,14-676,15,C,0.55,1.3113021850585938e-06,335.92296787537634,368.9698111265898,-33.04684325121343,B,A,A,0,0,0,False,False,33.470313996076584,0.00037997961044311523,33.47069397568703,False,obqa|14-676|fixed_C,obqa|14-676|policy_C
obqa,14-129,16,C,0.55,1.3113021850585938e-06,430.2566258702427,464.3285199999809,-34.07189412973821,D,C,C,0,0,0,False,False,33.05727103725076,0.0004209578037261963,33.05769199505448,False,obqa|14-129|fixed_C,obqa|14-129|policy_C
obqa,7-321,17,C,0.55,1.3113021850585938e-06,335.9342999756336,370.2082671225071,-34.273967146873474,C,C,C,1,1,0,False,False,33.4097589366138,0.0004100147634744644,33.41016895137727,False,obqa|7-321|fixed_C,obqa|7-321|policy_C
obqa,13-462,18,C,0.55,1.3113021850585938e-06,336.7872559465468,369.04079490341246,-32.25353895686567,D,D,D,1,1,0,False,False,33.16089790314436,0.0004300381988286972,33.16132794134319,False,obqa|13-462|fixed_C,obqa|13-462|policy_C
obqa,7-455,19,R,0.55,1.3113021850585938e-06,336.18235983885825,255.13382302597165,81.0485368128866,A,A,A,1,1,0,False,False,33.200893085449934,0.0005310866981744766,33.20142417214811,False,obqa|7-455|fixed_C,obqa|7-455|policy_C
obqa,10-677,20,C,0.55,1.3113021850585938e-06,463.8031139038503,495.9689471870661,-32.16583328321576,B,A,A,0,0,0,False,False,33.41212309896946,0.00046100467443466187,33.412584103643894,False,obqa|10-677|fixed_C,obqa|10-677|policy_C
obqa,13-944,21,C,0.55,1.3113021850585938e-06,399.64502886869013,433.90805390663445,-34.26302503794432,C,A,A,0,0,0,False,False,33.086888026446104,0.0005310866981744766,33.08741911314428,False,obqa|13-944|fixed_C,obqa|13-944|policy_C
obqa,14-1171,22,C,0.55,1.3113021850585938e-06,399.49655695818365,431.5284248441458,-32.03186788596213,C,A,A,0,0,0,False,False,33.10939995571971,0.0004600733518600464,33.10986002907157,False,obqa|14-1171|fixed_C,obqa|14-1171|policy_C
obqa,10-973,23,R,0.55,1.3113021850585938e-06,340.1290378533304,258.22474993765354,81.90428791567683,C,C,C,1,1,0,False,False,33.768449211493134,0.0005208421498537064,33.76897005364299,False,obqa|10-973|fixed_C,obqa|10-973|policy_C
obqa,14-109,24,C,0.55,1.3113021850585938e-06,339.7719110362232,371.35584000498056,-31.58392896875739,C,A,A,0,0,0,False,False,33.40401710011065,0.0003809109330177307,33.40439801104367,False,obqa|14-109|fixed_C,obqa|14-109|policy_C
obqa,13-42,25,C,0.55,1.3113021850585938e-06,336.2898931372911,370.34492497332394,-34.05503183603287,D,B,B,0,0,0,False,False,33.34860294125974,0.0003909226506948471,33.34899386391044,False,obqa|13-42|fixed_C,obqa|13-42|policy_C
obqa,10-702,26,C,0.55,1.3113021850585938e-06,526.3735009357333,558.0507880076766,-31.677287071943283,D,A,A,0,0,0,False,False,33.295934088528156,0.0004598405212163925,33.29639392904937,False,obqa|10-702|fixed_C,obqa|10-702|policy_C
obqa,14-1445,27,C,0.55,1.3113021850585938e-06,399.2920790333301,432.65546998009086,-33.363390946760774,B,A,A,0,0,0,False,False,33.197956858202815,0.00042119063436985016,33.198378048837185,False,obqa|14-1445|fixed_C,obqa|14-1445|policy_C
obqa,7-1076,28,C,0.55,1.3113021850585938e-06,339.8436268325895,369.1277999896556,-29.284173157066107,B,B,B,1,1,0,False,False,32.83074195496738,0.0004409812390804291,32.83118293620646,False,obqa|7-1076|fixed_C,obqa|7-1076|policy_C
obqa,7-26,29,R,0.55,1.3113021850585938e-06,334.7354179713875,255.45563292689621,79.27978504449129,D,D,D,1,1,0,False,False,33.24386500753462,0.00042119063436985016,33.24428619816899,False,obqa|7-26|fixed_C,obqa|7-26|policy_C
obqa,12-1083,30,R,0.55,1.3113021850585938e-06,466.460739960894,256.411864887923,210.048875072971,D,D,D,1,1,0,False,False,33.4352171048522,0.0004309695214033127,33.4356480743736,False,obqa|12-1083|fixed_C,obqa|12-1083|policy_C
obqa,12-105,31,C,0.55,1.3113021850585938e-06,335.41941503062844,368.2782200630754,-32.85880503244698,D,B,B,0,0,0,False,False,32.81276812776923,0.0004600733518600464,32.81322820112109,False,obqa|12-105|fixed_C,obqa|12-105|policy_C
obqa,1341,32,R,0.55,1.3113021850585938e-06,337.2862411197275,254.2901849374175,82.99605618230999,B,B,B,1,1,0,False,False,32.98065601848066,0.00042119063436985016,32.98107720911503,False,obqa|1341|fixed_C,obqa|1341|policy_C
obqa,14-671,33,C,0.55,1.3113021850585938e-06,338.03512109443545,369.99738798476756,-31.962266890332103,C,C,C,1,1,0,False,False,33.272017957642674,0.00046100467443466187,33.27247896231711,False,obqa|14-671|fixed_C,obqa|14-671|policy_C
obqa,11-176,34,R,0.55,1.3113021850585938e-06,337.1962320525199,256.2894830480218,80.90674900449812,C,C,C,1,1,0,False,False,33.412544056773186,0.0005408655852079391,33.413084922358394,False,obqa|11-176|fixed_C,obqa|11-176|policy_C
obqa,9-695,35,R,0.55,1.3113021850585938e-06,434.34046278707683,316.8737180531025,117.46674473397434,A,B,B,0,0,0,False,False,32.906836131587625,0.00045099295675754547,32.90728712454438,False,obqa|9-695|fixed_C,obqa|9-695|policy_C
obqa,9-985,36,R,0.55,1.3113021850585938e-06,336.76472399383783,256.0301008634269,80.73462313041091,D,A,A,0,0,0,False,False,33.086937852203846,0.0004309695214033127,33.08736882172525,False,obqa|9-985|fixed_C,obqa|9-985|policy_C
obqa,14-61,37,C,0.55,1.3113021850585938e-06,430.5096159223467,463.592445012182,-33.082829089835286,D,D,D,1,1,0,False,False,33.15133904106915,0.00045099295675754547,33.15179003402591,False,obqa|14-61|fixed_C,obqa|14-61|policy_C
obqa,10-823,38,R,0.55,1.3113021850585938e-06,462.2994759120047,255.64915011636913,206.65032579563558,D,D,D,1,1,0,False,False,33.00556307658553,0.0004309695214033127,33.005994046106935,False,obqa|10-823|fixed_C,obqa|10-823|policy_C
obqa,1851,39,R,0.55,1.3113021850585938e-06,339.20446620322764,99.26592209376395,239.9385441094637,A,A,A,1,1,0,False,False,33.711591036990285,0.000400003045797348,33.71199104003608,False,obqa|1851|fixed_C,obqa|1851|policy_C
obqa,9-844,40,R,0.55,1.3113021850585938e-06,337.72592386230826,259.15454095229506,78.5713829100132,C,C,C,1,1,0,False,False,33.233555033802986,0.00048102810978889465,33.234036061912775,False,obqa|9-844|fixed_C,obqa|9-844|policy_C
obqa,1655,41,R,0.55,1.3113021850585938e-06,337.33869111165404,98.45675900578499,238.88193210586905,C,C,C,1,1,0,False,False,33.3204900380224,0.0004300381988286972,33.32092007622123,False,obqa|1655|fixed_C,obqa|1655|policy_C
obqa,383,42,R,0.55,1.3113021850585938e-06,400.2358568832278,98.59736519865692,301.6384916845709,D,D,D,1,1,0,False,False,33.23565889149904,0.000391155481338501,33.23605004698038,False,obqa|383|fixed_C,obqa|383|policy_C
obqa,919,43,C,0.55,1.3113021850585938e-06,337.4582380056381,371.283614076674,-33.82537607103586,B,D,D,0,0,0,False,False,33.13357592560351,0.0003809109330177307,33.13395683653653,False,obqa|919|fixed_C,obqa|919|policy_C
obqa,14-45,44,R,0.55,1.3113021850585938e-06,431.5886090043932,255.30245318077505,176.28615582361817,C,C,C,1,1,0,False,False,33.080554800108075,0.0005110632628202438,33.081065863370895,False,obqa|14-45|fixed_C,obqa|14-45|policy_C
obqa,11-131,45,R,0.55,1.3113021850585938e-06,336.7262100800872,254.95670805685222,81.76950202323496,B,B,B,1,1,0,False,False,33.100883942097425,0.0003608874976634979,33.10124482959509,False,obqa|11-131|fixed_C,obqa|11-131|policy_C
obqa,11-559,46,R,0.55,1.3113021850585938e-06,430.4349129088223,255.50994602963328,174.92496687918901,D,D,D,1,1,0,False,False,33.08222908526659,0.0004009343683719635,33.08263001963496,False,obqa|11-559|fixed_C,obqa|11-559|policy_C
obqa,12-1066,47,C,0.55,1.3113021850585938e-06,336.98276709765196,369.6259839925915,-32.64321689493954,C,B,B,0,0,0,False,False,33.24854280799627,0.00046100467443466187,33.24900381267071,False,obqa|12-1066|fixed_C,obqa|12-1066|policy_C
obqa,14-1299,48,C,0.55,1.3113021850585938e-06,337.1022129431367,368.9819839783013,-31.879771035164595,A,A,A,1,1,0,False,False,33.0628810916096,0.0003809109330177307,33.063262002542615,False,obqa|14-1299|fixed_C,obqa|14-1299|policy_C
obqa,11-240,49,R,0.55,1.3113021850585938e-06,460.89962287805974,255.63039421103895,205.2692286670208,D,D,D,1,1,0,False,False,33.2200201228261,0.0004100147634744644,33.220430137589574,False,obqa|11-240|fixed_C,obqa|11-240|policy_C
obqa,14-491,50,R,0.55,1.3113021850585938e-06,337.5473669730127,255.58402598835528,81.9633409846574,B,B,B,1,1,0,False,False,33.10742694884539,0.0004600733518600464,33.10788702219725,False,obqa|14-491|fixed_C,obqa|14-491|policy_C
obqa,10-916,51,R,0.55,1.3113021850585938e-06,436.42616481520236,256.9447639398277,179.48140087537467,A,D,D,0,0,0,False,False,33.560724928975105,0.00044121406972408295,33.56116614304483,False,obqa|10-916|fixed_C,obqa|10-916|policy_C
obqa,9-1064,52,R,0.55,1.3113021850585938e-06,431.7601448856294,254.95809991843998,176.80204496718943,D,D,D,1,1,0,False,False,33.06010598316789,0.0004309695214033127,33.06053695268929,False,obqa|9-1064|fixed_C,obqa|9-1064|policy_C
obqa,14-223,53,C,0.55,1.3113021850585938e-06,431.106316158548,462.5880108214915,-31.481694662943482,B,B,B,1,1,0,False,False,33.166828099638224,0.000491039827466011,33.16731913946569,False,obqa|14-223|fixed_C,obqa|14-223|policy_C
obqa,11-141,54,R,0.55,1.3113021850585938e-06,335.97531798295677,254.46819188073277,81.50712610222399,A,A,A,1,1,0,False,False,32.80214802362025,0.0004109460860490799,32.8025589697063,False,obqa|11-141|fixed_C,obqa|11-141|policy_C
obqa,10-347,55,C,0.55,1.3113021850585938e-06,333.4950590506196,368.2940900325775,-34.79903098195791,C,A,A,0,0,0,False,False,32.96242211945355,0.00047101639211177826,32.96289313584566,False,obqa|10-347|fixed_C,obqa|10-347|policy_C
obqa,12-306,56,C,0.55,1.3113021850585938e-06,401.5346879605204,432.5844971463084,-31.049809185788035,D,D,D,1,1,0,False,False,33.504679100587964,0.000400003045797348,33.50507910363376,False,obqa|12-306|fixed_C,obqa|12-306|policy_C
obqa,13-71,57,R,0.55,1.3113021850585938e-06,430.12922490015626,255.44185796752572,174.68736693263054,A,A,A,1,1,0,False,False,33.13170187175274,0.0004009343683719635,33.13210280612111,False,obqa|13-71|fixed_C,obqa|13-71|policy_C
obqa,10-415,58,R,0.55,1.3113021850585938e-06,338.69830681942403,257.2469369042665,81.45136991515756,B,A,A,0,0,0,False,False,33.446738962084055,0.0004209578037261963,33.44715991988778,False,obqa|10-415|fixed_C,obqa|10-415|policy_C
obqa,10-184,59,C,0.55,1.3113021850585938e-06,458.81918095983565,493.56506089679897,-34.74587993696332,C,C,C,1,1,0,False,False,32.85655099898577,0.00048102810978889465,32.857032027095556,False,obqa|10-184|fixed_C,obqa|10-184|policy_C
obqa,11-57,60,C,0.55,1.3113021850585938e-06,435.60765380971134,474.5075248647481,-38.89987105503678,A,INVALID,INVALID,0,0,0,True,True,33.896722132340074,0.0004409812390804291,33.897163113579154,False,obqa|11-57|fixed_C,obqa|11-57|policy_C
obqa,11-747,61,C,0.55,1.3113021850585938e-06,441.3093358743936,473.99659687653184,-32.68726100213826,D,D,D,1,1,0,False,False,34.07198400236666,0.0005408655852079391,34.07252486795187,False,obqa|11-747|fixed_C,obqa|11-747|policy_C
obqa,12-1159,62,C,0.55,1.3113021850585938e-06,440.814598929137,474.4251680094749,-33.61056908033788,A,A,A,1,1,0,False,False,33.97719492204487,0.0004309695214033127,33.97762589156628,False,obqa|12-1159|fixed_C,obqa|12-1159|policy_C
obqa,14-595,63,C,0.55,1.3113021850585938e-06,441.34136685170233,475.503692869097,-34.16232601739466,D,D,D,1,1,0,False,False,33.99795410223305,0.00043981708586215973,33.998393919318914,False,obqa|14-595|fixed_C,obqa|14-595|policy_C
obqa,10-58,64,C,0.55,1.3113021850585938e-06,344.52714095823467,384.2940339818597,-39.766893023625016,A,A,A,1,1,0,False,False,33.77318801358342,0.0004009343683719635,33.773588947951794,False,obqa|10-58|fixed_C,obqa|10-58|policy_C
obqa,9-400,65,R,0.55,1.3113021850585938e-06,669.4374149665236,425.22231698967516,244.21509797684848,B,B,B,1,1,0,False,False,34.56475795246661,0.0004100147634744644,34.56516796723008,False,obqa|9-400|fixed_C,obqa|9-400|policy_C
obqa,11-666,66,C,0.55,1.3113021850585938e-06,568.9248901326209,602.8577201068401,-33.9328299742192,B,D,D,0,0,0,False,False,33.955172169953585,0.0003909226506948471,33.95556309260428,False,obqa|11-666|fixed_C,obqa|11-666|policy_C
obqa,8-323,67,C,0.55,1.3113021850585938e-06,538.9523641206324,572.9117640294135,-33.95939990878105,D,D,D,1,1,0,False,False,34.333819989115,0.0004200264811515808,34.33424001559615,False,obqa|8-323|fixed_C,obqa|8-323|policy_C
obqa,14-948,68,R,0.55,1.3113021850585938e-06,441.01287494413555,262.0315020903945,178.98137285374105,B,B,B,1,1,0,False,False,33.832920948043466,0.0004100147634744644,33.83333096280694,False,obqa|14-948|fixed_C,obqa|14-948|policy_C
obqa,11-693,69,C,0.55,1.3113021850585938e-06,409.25994515419006,443.9314140472561,-34.67146889306605,B,B,B,1,1,0,False,False,33.98193302564323,0.00047101639211177826,33.98240404203534,False,obqa|11-693|fixed_C,obqa|11-693|policy_C
obqa,10-741,70,C,0.55,1.3113021850585938e-06,345.0351229403168,378.41203017160296,-33.37690723128617,A,A,A,1,1,0,False,False,33.93667796626687,0.0003811437636613846,33.93705911003053,False,obqa|10-741|fixed_C,obqa|10-741|policy_C
obqa,7-647,71,R,0.55,1.3113021850585938e-06,343.06110301986337,262.09553400985897,80.9655690100044,A,A,A,1,1,0,False,False,34.0272590983659,0.0004009343683719635,34.027660032734275,False,obqa|7-647|fixed_C,obqa|7-647|policy_C
obqa,7-104,72,C,0.55,1.3113021850585938e-06,345.9314510691911,371.7507990077138,-25.819347938522696,A,A,A,1,1,0,False,False,33.811360131949186,0.0004109460860490799,33.811771078035235,False,obqa|7-104|fixed_C,obqa|7-104|policy_C
obqa,12-645,73,C,0.55,1.3113021850585938e-06,336.76696801558137,369.68193016946316,-32.91496215388179,B,C,C,0,0,0,False,False,33.220960991457105,0.00041117891669273376,33.2213721703738,False,obqa|12-645|fixed_C,obqa|12-645|policy_C
obqa,10-1035,74,C,0.55,1.3113021850585938e-06,337.3796490486711,370.2198280952871,-32.84017904661596,A,A,A,1,1,0,False,False,33.093790989369154,0.0004409812390804291,33.094231970608234,False,obqa|10-1035|fixed_C,obqa|10-1035|policy_C
obqa,241,75,R,0.55,1.3113021850585938e-06,399.9418809544295,287.78054704889655,112.16133390553296,B,B,B,1,1,0,False,False,33.272688975557685,0.0004309695214033127,33.27311994507909,False,obqa|241|fixed_C,obqa|241|policy_C
obqa,10-783,76,R,0.55,1.3113021850585938e-06,336.51291602291167,255.96725312061608,80.54566290229559,C,C,C,1,1,0,False,False,33.12308597378433,0.0004209578037261963,33.123506931588054,False,obqa|10-783|fixed_C,obqa|10-783|policy_C
obqa,9-795,77,C,0.55,1.3113021850585938e-06,398.2185060158372,432.75127303786576,-34.532767022028565,B,B,B,1,1,0,False,False,33.11326680704951,0.0005511101335287094,33.11381791718304,False,obqa|9-795|fixed_C,obqa|9-795|policy_C
obqa,14-757,78,R,0.55,1.3113021850585938e-06,336.5908949635923,255.14643802307546,81.44445694051683,D,D,D,1,1,0,False,False,32.8137599863112,0.00047101639211177826,32.81423100270331,False,obqa|14-757|fixed_C,obqa|14-757|policy_C
obqa,9-1040,79,R,0.55,1.3113021850585938e-06,400.00763605348766,160.14804993756115,239.8595861159265,B,B,B,1,1,0,False,False,33.13809493556619,0.00045006163418293,33.13854499720037,False,obqa|9-1040|fixed_C,obqa|9-1040|policy_C
obqa,10-580,80,C,0.55,1.3113021850585938e-06,336.9328419212252,369.8187789414078,-32.88593702018261,C,C,C,1,1,0,False,False,33.16195006482303,0.0004309695214033127,33.162381034344435,False,obqa|10-580|fixed_C,obqa|10-580|policy_C
obqa,10-681,81,R,0.55,1.3113021850585938e-06,430.35368900746107,192.6254539284855,237.72823507897556,D,D,D,1,1,0,False,False,33.28522318042815,0.00046100467443466187,33.28568418510258,False,obqa|10-681|fixed_C,obqa|10-681|policy_C
obqa,14-1004,82,C,0.55,1.3113021850585938e-06,430.7896760292351,463.2674199528992,-32.47774392366409,A,INVALID,INVALID,0,0,0,True,True,33.07790099643171,0.000541098415851593,33.07844209484756,False,obqa|14-1004|fixed_C,obqa|14-1004|policy_C
obqa,14-456,83,R,0.55,1.3113021850585938e-06,431.3049619086087,319.29755001328886,112.00741189531982,C,C,C,1,1,0,False,False,33.27362099662423,0.0005119945853948593,33.274132991209626,False,obqa|14-456|fixed_C,obqa|14-456|policy_C
obqa,9-1036,84,R,0.55,1.3113021850585938e-06,340.7070729881525,257.26465112529695,83.44242186285555,D,D,D,1,1,0,False,False,33.42218208126724,0.0005809124559164047,33.422762993723154,False,obqa|9-1036|fixed_C,obqa|9-1036|policy_C
obqa,11-737,85,C,0.55,1.3113021850585938e-06,427.2413330618292,462.82958984375,-35.58825678192079,B,B,B,1,1,0,False,False,33.13137195073068,0.007673865184187889,33.13904581591487,False,obqa|11-737|fixed_C,obqa|11-737|policy_C
obqa,12-541,86,R,0.55,1.3113021850585938e-06,334.0498299803585,254.7281850129366,79.32164496742189,A,A,A,1,1,0,False,False,33.109860960394144,0.00044121406972408295,33.11030217446387,False,obqa|12-541|fixed_C,obqa|12-541|policy_C
obqa,13-286,87,R,0.55,1.3113021850585938e-06,334.5740931108594,192.18090106733143,142.39319204352796,D,C,C,0,0,0,False,False,33.1259008962661,0.00046100467443466187,33.12636190094054,False,obqa|13-286|fixed_C,obqa|13-286|policy_C
obqa,1894,88,R,0.55,1.3113021850585938e-06,651.5317701268941,257.6686260290444,393.8631440978497,A,A,A,1,1,0,False,False,33.508125226944685,0.0004309695214033127,33.50855619646609,False,obqa|1894|fixed_C,obqa|1894|policy_C
obqa,1046,89,R,0.55,1.3113021850585938e-06,335.1584409829229,98.52580004371703,236.63264093920588,A,A,A,1,1,0,False,False,33.2205998711288,0.00045099295675754547,33.221050864085555,False,obqa|1046|fixed_C,obqa|1046|policy_C
obqa,7-229,90,C,0.55,1.3113021850585938e-06,333.94552301615477,367.2470070887357,-33.301484072580934,A,A,A,1,1,0,False,False,32.88857196457684,0.000400003045797348,32.88897196762264,False,obqa|7-229|fixed_C,obqa|7-229|policy_C
obqa,12-401,91,R,0.55,1.3113021850585938e-06,367.49510606750846,254.4369138777256,113.05819218978286,B,B,B,1,1,0,False,False,33.155997982248664,0.0004209578037261963,33.15641894005239,False,obqa|12-401|fixed_C,obqa|12-401|policy_C
obqa,12-914,92,C,0.55,1.3113021850585938e-06,493.10911796055734,524.3026588577777,-31.193540897220373,C,C,C,1,1,0,False,False,33.323525916785,0.0004209578037261963,33.32394687458873,False,obqa|12-914|fixed_C,obqa|12-914|policy_C
obqa,11-430,93,R,0.55,1.3113021850585938e-06,335.8474860433489,255.11049898341298,80.73698705993593,B,B,B,1,1,0,False,False,33.308777026832104,0.0004409812390804291,33.309218008071184,False,obqa|11-430|fixed_C,obqa|11-430|policy_C
obqa,13-460,94,R,0.55,1.3113021850585938e-06,460.90473304502666,254.83537814579904,206.06935489922762,B,B,B,1,1,0,False,False,33.06059795431793,0.0005310866981744766,33.0611290410161,False,obqa|13-460|fixed_C,obqa|13-460|policy_C
obqa,11-629,95,R,0.55,1.3113021850585938e-06,341.32509399205446,252.86470400169492,88.46038999035954,D,B,D,0,1,1,False,False,32.7193308621645,0.0004409812390804291,32.71977184340358,False,obqa|11-629|fixed_C,obqa|11-629|policy_C
obqa,13-516,96,C,0.55,1.3113021850585938e-06,333.8390509597957,366.98500998318195,-33.14595902338624,B,B,B,1,1,0,False,False,32.93473902158439,0.0004109460860490799,32.93514996767044,False,obqa|13-516|fixed_C,obqa|13-516|policy_C
obqa,10-176,97,R,0.55,1.3113021850585938e-06,398.6991159617901,254.3691350147128,144.32998094707727,B,B,B,1,1,0,False,False,32.83909801393747,0.0006309710443019867,32.839728984981775,False,obqa|10-176|fixed_C,obqa|10-176|policy_C
obqa,12-116,98,C,0.55,1.3113021850585938e-06,336.79637406021357,369.0155770163983,-32.219202956184745,C,C,C,1,1,0,False,False,32.89399202913046,0.0005010515451431274,32.8944930806756,False,obqa|12-116|fixed_C,obqa|12-116|policy_C
obqa,11-694,99,C,0.55,1.3113021850585938e-06,397.6666301023215,431.6636621952057,-33.99703209288418,A,A,A,1,1,0,False,False,33.18394115194678,0.00048102810978889465,33.18442218005657,False,obqa|11-694|fixed_C,obqa|11-694|policy_C
obqa,8-133,100,C,0.55,1.3113021850585938e-06,495.34813105128706,527.8506700415164,-32.50253899022937,A,A,A,1,1,0,False,False,33.37832982651889,0.0004300381988286972,33.37875986471772,False,obqa|8-133|fixed_C,obqa|8-133|policy_C
obqa,10-959,101,R,0.55,1.3113021850585938e-06,460.35816706717014,255.3307069465518,205.02746012061834,B,B,B,1,1,0,False,False,33.20211614482105,0.00051083043217659,33.202626975253224,False,obqa|10-959|fixed_C,obqa|10-959|policy_C
obqa,14-1056,102,R,0.55,1.3113021850585938e-06,398.1812649872154,254.27261204458773,143.90865294262767,C,C,C,1,1,0,False,False,32.90953207761049,0.00045006163418293,32.909982139244676,False,obqa|14-1056|fixed_C,obqa|14-1056|policy_C
obqa,10-380,103,R,0.55,1.3113021850585938e-06,522.2699269652367,254.73344489000738,267.5364820752293,D,D,D,1,1,0,False,False,33.26935297809541,0.0004209578037261963,33.26977393589914,False,obqa|10-380|fixed_C,obqa|10-380|policy_C
obqa,11-523,104,R,0.55,1.3113021850585938e-06,398.81099900230765,255.1584099419415,143.65258906036615,C,B,B,0,0,0,False,False,32.816415186971426,0.0005008187144994736,32.816916005685925,False,obqa|11-523|fixed_C,obqa|11-523|policy_C
obqa,12-352,105,R,0.55,1.3113021850585938e-06,336.5143889095634,254.6618990600109,81.85248984955251,C,C,C,1,1,0,False,False,32.936231000348926,0.0004807952791452408,32.93671179562807,False,obqa|12-352|fixed_C,obqa|12-352|policy_C
obqa,14-754,106,R,0.55,1.3113021850585938e-06,367.2234520781785,252.35312501899898,114.87032705917954,D,D,D,1,1,0,False,False,32.87548688240349,0.00046100467443466187,32.87594788707793,False,obqa|14-754|fixed_C,obqa|14-754|policy_C
obqa,12-1046,107,R,0.55,1.3113021850585938e-06,394.2620800808072,97.65244484879076,296.60963523201644,D,A,A,0,0,0,False,False,33.146030036732554,0.0005210749804973602,33.14655111171305,False,obqa|12-1046|fixed_C,obqa|12-1046|policy_C
obqa,11-442,108,C,0.55,1.3113021850585938e-06,335.9615821391344,368.7647320330143,-32.80314989387989,D,A,A,0,0,0,False,False,32.9730820376426,0.00048102810978889465,32.97356306575239,False,obqa|11-442|fixed_C,obqa|11-442|policy_C
obqa,11-564,109,R,0.55,1.3113021850585938e-06,274.19241215102375,255.72898192331195,18.463430227711797,D,D,D,1,1,0,False,False,33.27505406923592,0.0004209578037261963,33.27547502703965,False,obqa|11-564|fixed_C,obqa|11-564|policy_C
